time,voltage,pressed
76.4384138,2.56598240469208,1
76.5547506,2.54643206256109,1
76.67614,2.51710654936461,1
76.7941369,2.50733137829912,1
76.9003228,2.52199413489736,1
76.9975881,2.50733137829912,1
77.0994016,2.50244379276637,1
77.1961953,2.51221896383187,1
77.299508,2.49755620723363,1
77.3920012,2.49755620723363,1
77.4868581,2.48778103616813,1
77.5959285,2.50244379276637,1
77.6957317,2.49266862170088,1
77.8016994,2.47311827956989,1
77.9248058,2.47311827956989,1
78.0317953,2.50733137829912,1
78.1667224,2.48289345063539,1
78.2843374,2.49266862170088,1
78.3966158,2.48289345063539,1
78.4967994,2.46823069403715,1
78.6174231,2.47311827956989,1
78.7462521,2.48289345063539,1
78.8594334,2.49266862170088,1
78.9815761,2.51221896383187,1
79.0990871,2.54643206256109,1
79.2131152,2.59530791788856,1
79.3495997,2.67839687194526,1
79.4716733,2.6930596285435,1
79.6027476,2.68817204301075,1
79.7285022,2.6930596285435,1
79.8852426,2.71260997067449,1
80.017959,2.72727272727273,1
80.139463,2.68328445747801,1
80.2585253,2.65884652981427,1
80.360877,2.65395894428152,1
80.4655696,2.75171065493646,1
80.5947881,2.73704789833822,1
80.708117,2.72238514173998,1
80.8110092,2.6930596285435,1
80.9172036,2.67839687194526,1
81.0274094,2.68328445747801,1
81.152697,2.63440860215054,1
81.2572296,2.63440860215054,1
81.3604828,2.6197458455523,1
81.459639,2.6099706744868,1
81.5801368,2.72238514173998,1
81.7111644,2.56598240469208,1
81.8421423,2.58553274682307,1
81.9522365,2.57575757575758,1
82.0661106,2.56109481915934,1
82.2018648,2.55620723362659,1
82.320526,2.5366568914956,1
82.4236777,2.53176930596285,1
82.5334553,2.52199413489736,1
82.65145,2.51221896383187,1
82.7959189,2.49755620723363,1
82.9129213,2.49755620723363,1
83.0445624,2.50244379276637,1
83.1775003,2.48778103616813,1
83.3105649,2.47311827956989,1
83.4315246,2.49266862170088,1
83.5466985,2.52199413489736,1
83.6584644,2.50244379276637,1
83.7892327,2.50244379276637,1
83.9023303,2.49755620723363,1
84.0148255,2.48778103616813,1
84.1546297,2.47800586510264,1
84.2595148,2.48289345063539,1
84.3874412,2.47800586510264,1
84.4953358,2.47800586510264,1
84.59144,2.47311827956989,1
84.6833386,2.47311827956989,1
84.805466,2.4633431085044,1
84.9183062,2.45356793743891,1
85.0269358,2.44868035190616,1
85.1396865,2.45356793743891,1
85.2734927,2.47800586510264,1
85.3846119,2.4633431085044,1
85.5116718,2.4633431085044,1
85.6613532,2.49755620723363,1
85.8005585,2.50244379276637,1
85.929035,2.58064516129032,1
86.0372375,2.59530791788856,1
86.1582916,2.60508308895406,1
86.2798739,2.62463343108504,1
86.3796835,2.62952101661779,1
86.5208235,2.61485826001955,1
86.635322,2.62463343108504,1
86.7672379,2.62952101661779,1
86.8952806,2.65884652981427,1
87.0275427,2.63440860215054,1
87.1652038,2.6197458455523,1
87.2905165,2.60508308895406,1
87.4192722,2.58553274682307,1
87.5348267,2.58064516129032,1
87.6425243,2.58064516129032,1
87.7611965,2.58064516129032,1
87.8718161,2.58553274682307,1
88.0038578,2.56598240469208,1
88.1174472,2.57575757575758,1
88.2440417,2.57575757575758,1
88.3537777,2.57575757575758,1
88.4941922,2.55620723362659,1
88.6239789,2.55620723362659,1
88.7599023,2.53176930596285,1
88.9167971,2.56109481915934,1
89.0731091,2.54643206256109,1
89.1960355,2.55131964809384,1
89.3444228,2.51221896383187,1
89.4545405,2.51221896383187,1
89.5851339,2.51221896383187,1
89.7002864,2.52688172043011,1
89.8228703,2.53176930596285,1
89.9594643,2.49755620723363,1
90.0938545,2.50244379276637,1
90.2192875,2.54154447702835,1
90.3405017,2.58553274682307,1
90.4579071,2.65884652981427,1
90.5819039,2.70283479960899,1
90.7103344,2.71260997067449,1
90.8282378,2.73216031280547,1
90.9522776,2.71260997067449,1
91.0706362,2.69794721407625,1
91.1971115,2.6930596285435,1
91.333652,2.66862170087977,1
91.4665013,2.67839687194526,1
91.5916688,2.67350928641251,1
91.7124118,2.66862170087977,1
91.8376624,2.67839687194526,1
91.9592741,2.72727272727273,1
92.0998986,2.71260997067449,1
92.2160605,2.74193548387097,1
92.3355816,2.73704789833822,1
92.4556501,2.74193548387097,1
92.5720462,2.75171065493646,1
92.6803225,2.74682306940371,1
92.7970192,2.74682306940371,1
92.9377195,2.76148582600195,1
93.0783668,2.7761485826002,1
93.2184429,2.79081133919844,1
93.3328507,2.7663734115347,1
93.4344913,2.74682306940371,1
93.5648835,2.71749755620723,1
93.6888488,2.70772238514174,1
93.8120421,2.70772238514174,1
93.9384926,2.72727272727273,1
94.0605721,2.71749755620723,1
94.1636135,2.71260997067449,1
94.285555,2.70283479960899,1
94.3999005,2.6930596285435,1
94.5263358,2.67839687194526,1
94.638035,2.66862170087977,1
94.7494165,2.65884652981427,1
94.8578508,2.65395894428152,1
94.9680036,2.65884652981427,1
95.0764805,2.65395894428152,1
95.1909716,2.69794721407625,1
95.3276428,2.65884652981427,1
95.4324541,2.64907135874878,1
95.5414328,2.64418377321603,1
95.6567242,2.6099706744868,1
95.7623922,2.57086999022483,1
95.8782719,2.56109481915934,1
95.9781459,2.56109481915934,1
96.0941598,2.55131964809384,1
96.2082023,2.54643206256109,1
96.3123573,2.54154447702835,1
96.435587,2.53176930596285,1
96.5511143,2.52688172043011,1
96.6644661,2.52199413489736,1
96.7730035,2.52199413489736,1
96.8955681,2.52199413489736,1
97.0182296,2.52688172043011,1
97.1367605,2.52688172043011,1
97.2577473,2.52199413489736,1
97.3616197,2.52199413489736,1
97.4768669,2.52199413489736,1
97.5925401,2.51710654936461,1
97.6989032,2.51221896383187,1
97.8082581,2.53176930596285,1
97.9200871,2.55620723362659,1
98.0355978,2.62952101661779,1
98.154922,2.70283479960899,1
98.2748607,2.74193548387097,1
98.38706,2.7663734115347,1
98.4984067,2.8396871945259,1
98.6243763,2.85923753665689,1
98.7264242,2.87390029325513,1
98.8505281,2.85923753665689,1
98.9710566,2.80058651026393,1
99.1033253,2.75171065493646,1
99.2116521,2.73216031280547,1
99.3165916,2.71260997067449,1
99.4237008,2.71260997067449,1
99.5378593,2.70283479960899,1
99.6685285,2.70772238514174,1
99.777155,2.70772238514174,1
99.9013478,2.68817204301075,1
100.006769,2.70283479960899,1
100.1115425,2.72727272727273,1
100.2154762,2.70772238514174,1
100.3333708,2.71260997067449,1
100.4500585,2.70283479960899,1
100.56427,2.71749755620723,1
100.6659191,2.72238514173998,1
100.778125,2.69794721407625,1
100.8967116,2.68328445747801,1
101.0093385,2.68817204301075,1
101.1401554,2.65884652981427,1
101.266542,2.64907135874878,1
101.3645595,2.62463343108504,1
101.4765818,2.6099706744868,1
101.5937969,2.60019550342131,1
101.7062459,2.59530791788856,1
101.8192584,2.6099706744868,1
101.9283537,2.65395894428152,1
102.036755,2.6930596285435,1
102.1382967,2.78592375366569,1
102.255459,2.82991202346041,1
102.3679655,2.83479960899316,1
102.4965547,2.8494623655914,1
102.6174624,2.87390029325513,1
102.7261262,2.88367546432063,1
102.8253964,2.85923753665689,1
102.9563828,2.8494623655914,1
103.0753543,2.81036168132942,1
103.1964648,2.7761485826002,1
103.2953654,2.75659824046921,1
103.4035051,2.73216031280547,1
103.5066119,2.70772238514174,1
103.6143622,2.6930596285435,1
103.7233175,2.69794721407625,1
103.8361085,2.68817204301075,1
103.9554011,2.67350928641251,1
104.0702354,2.71260997067449,1
104.1873154,2.70772238514174,1
104.2910644,2.68817204301075,1
104.4094659,2.6930596285435,1
104.5651436,2.61485826001955,1
104.6936139,2.58553274682307,1
104.8566634,2.58064516129032,1
104.9583383,2.56598240469208,1
105.0741282,2.56109481915934,1
105.1813457,2.55131964809384,1
105.3043971,2.56598240469208,1
105.4050537,2.55620723362659,1
105.5120728,2.55620723362659,1
105.6620227,2.54643206256109,1
105.7840323,2.55620723362659,1
105.8990961,2.63929618768328,1
106.0065659,2.67839687194526,1
106.1173313,2.6930596285435,1
106.2303234,2.72238514173998,1
106.3374277,2.78592375366569,1
106.4393418,2.82502443792766,1
106.5463928,2.83479960899316,1
106.6414694,2.86412512218964,1
106.7467356,2.86901270772239,1
106.8613808,2.85923753665689,1
106.9627826,2.80058651026393,1
107.0758825,2.74193548387097,1
107.2009584,2.71749755620723,1
107.3198748,2.68328445747801,1
107.4410211,2.67350928641251,1
107.5406823,2.66373411534702,1
107.6393483,2.66862170087977,1
107.7557756,2.68328445747801,1
107.8864963,2.69794721407625,1
107.9916442,2.68817204301075,1
108.0908818,2.68817204301075,1
108.201124,2.68328445747801,1
108.3113499,2.70772238514174,1
108.4336108,2.6930596285435,1
108.545144,2.67839687194526,1
108.6683139,2.66862170087977,1
108.7807679,2.66862170087977,1
108.9064678,2.65884652981427,1
109.0299249,2.65884652981427,1
109.125821,2.63929618768328,1
109.2278486,2.65395894428152,1
109.3297344,2.64907135874878,1
109.4435715,2.66373411534702,1
109.5596944,2.64418377321603,1
109.7013956,2.66373411534702,1
109.8030764,2.64418377321603,1
109.9181421,2.64907135874878,1
110.0733885,2.62952101661779,1
110.2088331,2.62952101661779,1
110.3180427,2.63929618768328,1
110.4352569,2.63440860215054,1
110.5501495,2.64418377321603,1
110.6475177,2.63929618768328,1
110.7732254,2.62952101661779,1
110.8841681,2.65884652981427,1
110.9832633,2.70772238514174,1
111.1037315,2.72238514173998,1
111.2272893,2.73216031280547,1
111.3379497,2.70283479960899,1
111.4559965,2.75171065493646,1
111.5704177,2.7761485826002,1
111.6865534,2.79569892473118,1
111.7964649,2.80547409579668,1
111.9124188,2.78103616813294,1
112.0334452,2.7761485826002,1
112.1503689,2.76148582600195,1
112.2808079,2.7663734115347,1
112.3932413,2.75659824046921,1
112.5211764,2.76148582600195,1
112.6464734,2.64907135874878,1
112.7570384,2.64907135874878,1
112.8635938,2.64418377321603,1
112.9764282,2.61485826001955,1
113.0951522,2.61485826001955,1
113.2120883,2.60019550342131,1
113.3258106,2.54643206256109,1
113.4342768,2.5366568914956,1
113.5510095,2.53176930596285,1
113.6510247,2.51221896383187,1
113.773963,2.55620723362659,1
113.8920469,2.59530791788856,1
113.9967457,2.71749755620723,1
114.107975,2.76148582600195,1
114.2389142,2.77126099706745,1
114.3344765,2.76148582600195,1
114.5042241,2.80058651026393,1
114.6230516,2.82502443792766,1
114.7573575,2.81036168132942,1
114.8905645,2.85434995112414,1
115.0195745,2.81036168132942,1
115.1394708,2.7663734115347,1
115.2249842,2.74682306940371,1
115.2899936,2.70772238514174,1
115.3553614,2.69794721407625,1
115.4451421,2.70283479960899,1
115.5059147,2.73216031280547,1
115.5766689,2.70772238514174,1
115.6447373,2.68328445747801,1
115.7107245,2.74682306940371,1
115.788831,2.69794721407625,1
115.8572029,2.68817204301075,1
115.9324359,2.69794721407625,1
115.9880484,2.67839687194526,1
116.0415856,2.63929618768328,1
116.0970148,2.63929618768328,1
116.1683979,2.63929618768328,1
116.2320794,2.66373411534702,1
116.2965007,2.65395894428152,1
116.3614317,2.64418377321603,1
116.4247442,2.63440860215054,1
116.4876273,2.6197458455523,1
116.5650218,2.6099706744868,1
116.6322552,2.6099706744868,1
116.6980466,2.59530791788856,1
116.7635772,2.59042033235582,1
116.8255954,2.59530791788856,1
116.89226,2.57575757575758,1
116.9614263,2.56109481915934,1
117.0603219,2.57575757575758,1
117.2002236,2.55620723362659,1
117.2883197,2.53176930596285,1
117.4023032,2.54643206256109,1
117.5397661,2.56109481915934,1
117.6646365,2.59530791788856,1
117.7934541,2.58553274682307,1
117.9274903,2.66373411534702,1
118.0592793,2.56598240469208,1
118.172684,2.5366568914956,1
118.3005169,2.52199413489736,1
118.420308,2.49755620723363,1
118.5380201,2.49755620723363,1
118.6667465,2.48778103616813,1
118.7920874,2.48289345063539,1
118.905765,2.49755620723363,1
119.0153375,2.48778103616813,1
119.1390008,2.46823069403715,1
119.2517437,2.53176930596285,1
119.3562507,2.58553274682307,1
119.4655375,2.62952101661779,1
119.586667,2.67350928641251,1
119.7080541,2.6930596285435,1
119.8167362,2.7663734115347,1
119.9436115,2.7761485826002,1
120.0590001,2.75171065493646,1
120.1700647,2.78592375366569,1
120.2786761,2.79081133919844,1
120.3822915,2.7761485826002,1
120.505755,2.79081133919844,1
120.6156703,2.79081133919844,1
120.7361328,2.75171065493646,1
120.8463006,2.74682306940371,1
120.9582813,2.72727272727273,1
121.0579389,2.72238514173998,1
121.1818203,2.72238514173998,1
121.3008357,2.75171065493646,1
121.4203234,2.75659824046921,1
121.5217149,2.74682306940371,1
121.627558,2.74682306940371,1
121.7337951,2.78103616813294,1
121.850779,2.74682306940371,1
121.9550356,2.74193548387097,1
122.0777992,2.73216031280547,1
122.2018048,2.70772238514174,1
122.2998892,2.70772238514174,1
122.4219791,2.70772238514174,1
122.5373607,2.71749755620723,1
122.6630761,2.71749755620723,1
122.7760892,2.74193548387097,1
122.8822904,2.71260997067449,1
122.9810022,2.68817204301075,1
123.0826774,2.67839687194526,1
123.214167,2.66373411534702,1
123.3510306,2.64418377321603,1
123.4668004,2.64907135874878,1
123.5950809,2.67839687194526,1
123.7122193,2.66862170087977,1
123.8346369,2.65395894428152,1
123.9521001,2.64907135874878,1
124.0757138,2.66373411534702,1
124.1831545,2.67350928641251,1
124.308097,2.7761485826002,1
124.4058675,2.82013685239492,1
124.5192443,2.89345063538612,1
124.6283085,2.88367546432063,1
124.7460007,2.90322580645161,1
124.8781189,2.91300097751711,1
124.9912926,2.96187683284457,1
125.1081495,2.95210166177908,1
125.2276153,2.93255131964809,1
125.3417111,2.89345063538612,1
125.4498165,2.89345063538612,1
125.5568866,2.87390029325513,1
125.6700663,2.85923753665689,1
125.7830255,2.8494623655914,1
125.9068044,2.8494623655914,1
126.0219497,2.8494623655914,1
126.1334112,2.85434995112414,1
126.2458531,2.87878787878788,1
126.3616219,2.85923753665689,1
126.491152,2.85923753665689,1
126.6166821,2.87390029325513,1
126.7465593,2.88367546432063,1
126.8669089,2.86412512218964,1
126.9937163,2.88856304985337,1
127.124175,2.89345063538612,1
127.2526152,2.88856304985337,1
127.376882,2.81036168132942,1
127.513133,2.75659824046921,1
127.64883,2.70772238514174,1
127.7835587,2.67839687194526,1
127.9259064,2.65884652981427,1
128.043447,2.62952101661779,1
128.1666122,2.6197458455523,1
128.2820112,2.60508308895406,1
128.4157584,2.60019550342131,1
128.5351524,2.60019550342131,1
128.6395027,2.60019550342131,1
128.787091,2.58553274682307,1
128.8972548,2.61485826001955,1
129.0175626,2.66373411534702,1
129.1495993,2.73704789833822,1
129.2911252,2.7761485826002,1
129.4186572,2.82013685239492,1
129.5570803,2.86901270772239,1
129.6827291,2.87878787878788,1
129.8171934,2.88856304985337,1
129.9471128,2.89833822091887,1
130.0655586,2.86901270772239,1
130.1705829,2.82991202346041,1
130.280799,2.82502443792766,1
130.3975969,2.81036168132942,1
130.5254367,2.81036168132942,1
130.645445,2.80547409579668,1
130.7672726,2.80547409579668,1
130.9054472,2.90322580645161,1
131.0323518,2.9227761485826,1
131.1587779,2.90811339198436,1
131.2704043,2.87390029325513,1
131.4014132,2.88856304985337,1
131.5199611,2.93255131964809,1
131.6653054,2.87390029325513,1
131.7981883,2.75659824046921,1
131.9202701,2.73704789833822,1
132.0166004,2.81524926686217,1
132.1259632,2.85923753665689,1
132.219782,2.87878787878788,1
132.3235984,2.92766373411535,1
132.4332793,2.93255131964809,1
132.5164058,2.95698924731183,1
132.6543655,2.94232649071359,1
132.7716396,2.89345063538612,1
132.8553278,2.86412512218964,1
132.9763697,2.80547409579668,1
133.0817191,2.79081133919844,1
133.1897329,2.75171065493646,1
133.2989084,2.74193548387097,1
133.4217221,2.72727272727273,1
133.5214867,2.72238514173998,1
133.613647,2.72238514173998,1
133.7315561,2.73704789833822,1
133.859732,2.75659824046921,1
133.9834266,2.7663734115347,1
134.0715721,2.78103616813294,1
134.1845288,2.73216031280547,1
134.3095372,2.72727272727273,1
134.4330647,2.73216031280547,1
134.5540412,2.81036168132942,1
134.6744969,2.9227761485826,1
134.790428,2.6930596285435,1
134.9124119,2.63929618768328,1
135.0279556,2.63929618768328,1
135.1330531,2.66862170087977,1
135.2404801,2.5366568914956,1
135.3649188,2.56109481915934,1
135.4790669,2.5366568914956,1
135.581074,2.51221896383187,1
135.6825011,2.59530791788856,1
135.8166724,2.64418377321603,1
135.944315,2.64907135874878,1
136.0908466,2.71260997067449,1
136.1965921,2.74193548387097,1
136.3342402,2.75171065493646,1
136.4457398,2.71260997067449,1
136.5865902,2.74193548387097,1
136.7094549,2.75659824046921,1
136.8459994,2.73704789833822,1
136.9643049,2.68328445747801,1
137.0844834,2.65395894428152,1
137.21904,2.63929618768328,1
137.3319679,2.64418377321603,1
137.4712973,2.62952101661779,1
137.57976,2.62463343108504,1
137.7048725,2.6197458455523,1
137.82142,2.62463343108504,1
137.9218549,2.6099706744868,1
138.0338882,2.6197458455523,1
138.1581208,2.62952101661779,1
138.2895364,2.64907135874878,1
138.3983534,2.64418377321603,1
138.5170013,2.6197458455523,1
138.6327697,2.6099706744868,1
138.7422243,2.60508308895406,1
138.8497051,2.6197458455523,1
138.9678548,2.59530791788856,1
139.0856697,2.60508308895406,1
139.1921995,2.57575757575758,1
139.30687,2.57086999022483,1
139.4300688,2.57086999022483,1
139.5352421,2.58064516129032,1
139.6588417,2.6099706744868,1
139.7744159,2.59530791788856,1
139.890271,2.62952101661779,1
139.9852332,2.70772238514174,1
140.0875543,2.80547409579668,1
140.2114845,2.78103616813294,1
140.3265298,2.71260997067449,1
140.4259395,2.69794721407625,1
140.5191217,2.66373411534702,1
140.6231195,2.65395894428152,1
140.7300165,2.66862170087977,1
140.8309861,2.66373411534702,1
140.9436143,2.66862170087977,1
141.0638174,2.67839687194526,1
141.176991,2.66373411534702,1
141.2707131,2.67839687194526,1
141.3792684,2.68328445747801,1
141.4963795,2.66862170087977,1
141.5941186,2.65395894428152,1
141.6935583,2.65395894428152,1
141.817739,2.65395894428152,1
141.9359619,2.64418377321603,1
142.0634791,2.64907135874878,1
142.2110751,2.63440860215054,1
142.3273004,2.62952101661779,1
142.4378108,2.63929618768328,1
142.5356926,2.66373411534702,1
142.6340338,2.65884652981427,1
142.7271475,2.65884652981427,1
142.8107968,2.67839687194526,1
142.9024053,2.67839687194526,1
142.9940565,2.67350928641251,1
143.108854,2.66373411534702,1
143.2211427,2.65395894428152,1
143.3190689,2.65884652981427,1
143.4530635,2.64907135874878,1
143.5777535,2.64907135874878,1
143.6973208,2.63929618768328,1
143.79623,2.63929618768328,1
143.8954905,2.63929618768328,1
144.0058097,2.63929618768328,1
144.1339315,2.62952101661779,1
144.2603498,2.62463343108504,1
144.3550489,2.62463343108504,1
144.4613634,2.61485826001955,1
144.6252453,2.6099706744868,1
144.7465919,2.62463343108504,1
144.8417305,2.61485826001955,1
144.9539986,2.6099706744868,1
145.0916782,2.60508308895406,1
145.2100445,2.60508308895406,1
145.3385262,2.62952101661779,1
145.4555327,2.66862170087977,1
145.5913269,2.71749755620723,1
145.7209822,2.71749755620723,1
145.8398552,2.74193548387097,1
145.9564237,2.72727272727273,1
146.0737199,2.70772238514174,1
146.1878265,2.71260997067449,1
146.3104795,2.71260997067449,1
146.4389524,2.68328445747801,1
146.5597412,2.67350928641251,1
146.6664621,2.65884652981427,1
146.802214,2.63929618768328,1
146.9532471,2.63929618768328,1
147.061685,2.62952101661779,1
147.1790566,2.63929618768328,1
147.2713833,2.62463343108504,1
147.3673003,2.6197458455523,1
147.4868898,2.61485826001955,1
147.617061,2.62952101661779,1
147.7493493,2.64418377321603,1
147.8519317,2.63929618768328,1
147.9644778,2.61485826001955,1
148.0713308,2.6099706744868,1
148.1870502,2.60019550342131,1
148.3476343,2.59530791788856,1
148.4764414,2.59042033235582,1
148.5712099,2.58064516129032,1
148.6686558,2.57575757575758,1
148.7735518,2.57575757575758,1
148.8911864,2.57086999022483,1
149.009108,2.56109481915934,1
149.1179046,2.55620723362659,1
149.2107565,2.55620723362659,1
149.3094053,2.55131964809384,1
149.4252567,2.57575757575758,1
149.5448966,2.56598240469208,1
149.6612762,2.56598240469208,1
149.7873942,2.62463343108504,1
149.9028244,2.59530791788856,1
150.0123974,2.57086999022483,1
150.1228348,2.56109481915934,1
150.2399106,2.55620723362659,1
150.345542,2.57575757575758,1
150.4680137,2.6099706744868,1
150.5812813,2.60019550342131,1
150.6940039,2.61485826001955,1
150.7986648,2.56109481915934,1
150.8950115,2.55131964809384,1
150.9982959,2.57086999022483,1
151.1249417,2.6099706744868,1
151.2550008,2.65395894428152,1
151.3583995,2.76148582600195,1
151.5398274,2.7663734115347,1
151.6777086,2.84457478005865,1
151.7799238,2.90322580645161,1
151.8893211,2.88856304985337,1
151.9977109,2.93255131964809,1
152.1294431,2.87390029325513,1
152.2463537,2.82502443792766,1
152.3504169,2.8494623655914,1
152.4711708,2.77126099706745,1
152.565949,2.6930596285435,1
152.6728118,2.75171065493646,1
152.7721127,2.86901270772239,1
152.8714132,2.95210166177908,1
152.9629262,3.01075268817204,1
153.0536965,3.03519061583578,1
153.1486774,2.98631476050831,1
153.2559651,2.93255131964809,1
153.3643365,2.89833822091887,1
153.4690394,2.89833822091887,1
153.5715211,2.88856304985337,1
153.6712857,2.90811339198436,1
153.7652613,2.87390029325513,1
153.871112,2.81036168132942,1
153.9908344,2.80547409579668,1
154.0892299,2.81036168132942,1
154.1997524,2.74193548387097,1
154.3184573,2.65395894428152,1
154.4289778,2.65395894428152,1
154.5336969,2.62952101661779,1
154.6463552,2.64418377321603,1
154.7773641,2.64418377321603,1
154.9099951,2.70283479960899,1
155.0095077,2.72238514173998,1
155.1102763,2.72727272727273,1
155.2229841,2.79569892473118,1
155.3404407,2.8396871945259,1
155.4511765,2.8396871945259,1
155.585315,2.83479960899316,1
155.7303024,2.95210166177908,1
155.8628654,2.96187683284457,1
155.9794308,2.9960899315738,1
156.0907856,2.99120234604106,1
156.2345943,2.9960899315738,1
156.3854945,2.97653958944282,1
156.4900545,2.9227761485826,1
156.6139635,2.89833822091887,1
156.7470384,2.93255131964809,1
156.9231181,2.91788856304985,1
157.0527858,2.89833822091887,1
157.1910221,2.90811339198436,1
157.2955129,2.8494623655914,1
157.3803461,2.81524926686217,1
157.4475329,2.81036168132942,1
157.5273189,2.79569892473118,1
157.5918159,2.81524926686217,1
157.6645766,2.79081133919844,1
157.7450382,2.75659824046921,1
